"Date & Time","Use [kW]","Gen [kW]","Grid [kW]","Solar [kW]"
2012-04-16 23:31,1.059866667,-0.001850000,1.061716667,-0.001850000
2012-04-16 23:30,1.108283333,-0.001900000,1.110183333,-0.001900000
2012-04-16 23:29,1.110100000,-0.001683333,1.111783333,-0.001683333
2012-04-16 23:28,1.110200000,-0.001633333,1.111833333,-0.001633333
2012-04-16 23:27,1.111816667,-0.001750000,1.113566667,-0.001750000
2012-04-16 23:26,1.112583333,-0.001783333,1.114366667,-0.001783333
2012-04-16 23:25,1.114566667,-0.001783333,1.116350000,-0.001783333
2012-04-16 23:24,1.121483333,-0.001666667,1.123150000,-0.001666667
2012-04-16 23:23,1.117433333,-0.001783333,1.119216667,-0.001783333
2012-04-16 23:22,1.120533333,-0.001733333,1.122266667,-0.001733333
2012-04-16 23:21,1.183333333,-0.001683333,1.185016667,-0.001683333
2012-04-16 23:20,1.196216667,-0.001700000,1.197916667,-0.001700000
2012-04-16 23:19,1.199583333,-0.001683333,1.201266667,-0.001683333
2012-04-16 23:18,1.168483333,-0.001733333,1.170216667,-0.001733333
2012-04-16 23:17,1.229983333,-0.001883333,1.231866667,-0.001883333
2012-04-16 23:16,1.327966667,-0.002000000,1.329966667,-0.002000000
2012-04-16 23:15,1.416350000,-0.002000000,1.418350000,-0.002000000
2012-04-16 23:14,1.786966667,-0.002000000,1.788966667,-0.002000000
2012-04-16 23:13,1.972166667,-0.002000000,1.974166667,-0.002000000
2012-04-16 23:12,1.906716667,-0.002000000,1.908716667,-0.002000000
2012-04-16 23:11,2.643683333,-0.000466667,2.644150000,-0.000466667
2012-04-16 23:10,2.011183333,-0.001900000,2.013083333,-0.001900000
2012-04-16 23:09,1.886800000,-0.002000000,1.888800000,-0.002000000
2012-04-16 23:08,1.752783333,-0.002000000,1.754783333,-0.002000000
2012-04-16 23:07,1.773966667,-0.001983333,1.775950000,-0.001983333
2012-04-16 23:06,1.848250000,-0.001983333,1.850233333,-0.001983333
2012-04-16 23:05,1.832933333,-0.001966667,1.834900000,-0.001966667
2012-04-16 23:04,1.843283333,-0.001966667,1.845250000,-0.001966667
2012-04-16 23:03,1.834950000,-0.001966667,1.836916667,-0.001966667
2012-04-16 23:02,1.773533333,-0.001966667,1.775500000,-0.001966667
2012-04-16 23:01,1.792483333,-0.001983333,1.794466667,-0.001983333
2012-04-16 23:00,1.768433333,-0.001983333,1.770416667,-0.001983333
2012-04-16 22:59,1.741866667,-0.001983333,1.743850000,-0.001983333
2012-04-16 22:58,1.775066667,-0.002000000,1.777066667,-0.002000000
2012-04-16 22:57,1.849100000,-0.001950000,1.851050000,-0.001950000
2012-04-16 22:56,1.799016667,-0.002000000,1.801016667,-0.002000000
2012-04-16 22:55,1.755083333,-0.002000000,1.757083333,-0.002000000
2012-04-16 22:54,1.811466667,-0.002000000,1.813466667,-0.002000000
2012-04-16 22:53,1.750200000,-0.002000000,1.752200000,-0.002000000
2012-04-16 22:52,1.891166667,-0.002000000,1.893166667,-0.002000000
2012-04-16 22:51,1.902966667,-0.002000000,1.904966667,-0.002000000
2012-04-16 22:50,1.931866667,-0.002000000,1.933866667,-0.002000000
2012-04-16 22:49,1.900883333,-0.002000000,1.902883333,-0.002000000
2012-04-16 22:48,1.830850000,-0.001983333,1.832833333,-0.001983333
2012-04-16 22:47,1.814616667,-0.002000000,1.816616667,-0.002000000
2012-04-16 22:46,1.828150000,-0.002000000,1.830150000,-0.002000000
2012-04-16 22:45,1.883666667,-0.002000000,1.885666667,-0.002000000
2012-04-16 22:44,1.847000000,-0.002000000,1.849000000,-0.002000000
2012-04-16 22:43,1.794366667,-0.002000000,1.796366667,-0.002000000
2012-04-16 22:42,1.838866667,-0.002000000,1.840866667,-0.002000000
2012-04-16 22:41,1.883166667,-0.001983333,1.885150000,-0.001983333
2012-04-16 22:40,1.895516667,-0.002000000,1.897516667,-0.002000000
2012-04-16 22:39,1.845216667,-0.001983333,1.847200000,-0.001983333
2012-04-16 22:38,1.945066667,-0.002000000,1.947066667,-0.002000000
2012-04-16 22:37,1.862600000,-0.001983333,1.864583333,-0.001983333
2012-04-16 22:36,1.877183333,-0.001983333,1.879166667,-0.001983333
2012-04-16 22:35,1.938500000,-0.001950000,1.940450000,-0.001950000
2012-04-16 22:34,1.832900000,-0.001966667,1.834866667,-0.001966667
2012-04-16 22:33,1.725083333,-0.001983333,1.727066667,-0.001983333
2012-04-16 22:32,1.732416667,-0.002000000,1.734416667,-0.002000000
2012-04-16 22:31,1.651500000,-0.001983333,1.653483333,-0.001983333
2012-04-16 22:30,1.662516667,-0.001966667,1.664483333,-0.001966667
2012-04-16 22:29,1.662483333,-0.001983333,1.664466667,-0.001983333
2012-04-16 22:28,1.789433333,-0.001683333,1.791116667,-0.001683333
2012-04-16 22:27,2.342083333,-0.000233333,2.342316667,-0.000233333
2012-04-16 22:26,1.693450000,-0.001950000,1.695400000,-0.001950000
2012-04-16 22:25,1.676200000,-0.001983333,1.678183333,-0.001983333
2012-04-16 22:24,1.734600000,-0.001950000,1.736550000,-0.001950000
2012-04-16 22:23,1.779583333,-0.001966667,1.781550000,-0.001966667
2012-04-16 22:22,1.755050000,-0.001950000,1.757000000,-0.001950000
2012-04-16 22:21,1.822483333,-0.001866667,1.824350000,-0.001866667
2012-04-16 22:20,1.736616667,-0.002000000,1.738616667,-0.002000000
2012-04-16 22:19,1.692566667,-0.001966667,1.694533333,-0.001966667
2012-04-16 22:18,1.645733333,-0.002000000,1.647733333,-0.002000000
2012-04-16 22:17,1.643183333,-0.001966667,1.645150000,-0.001966667
2012-04-16 22:16,1.661450000,-0.002000000,1.663450000,-0.002000000
2012-04-16 22:15,1.690116667,-0.002000000,1.692116667,-0.002000000
2012-04-16 22:14,1.646283333,-0.002000000,1.648283333,-0.002000000
2012-04-16 22:13,1.717733333,-0.001983333,1.719716667,-0.001983333
2012-04-16 22:12,1.762716667,-0.001983333,1.764700000,-0.001983333
2012-04-16 22:11,1.741850000,-0.001966667,1.743816667,-0.001966667
2012-04-16 22:10,1.795733333,-0.001966667,1.797700000,-0.001966667
2012-04-16 22:09,1.818366667,-0.001966667,1.820333333,-0.001966667
2012-04-16 22:08,1.835750000,-0.002000000,1.837750000,-0.002000000
2012-04-16 22:07,1.914183333,-0.002000000,1.916183333,-0.002000000
2012-04-16 22:06,1.872816667,-0.001966667,1.874783333,-0.001966667
2012-04-16 22:05,1.820016667,-0.002000000,1.822016667,-0.002000000
2012-04-16 22:04,1.817966667,-0.001966667,1.819933333,-0.001966667
2012-04-16 22:03,1.886600000,-0.001983333,1.888583333,-0.001983333
2012-04-16 22:02,1.887533333,-0.001966667,1.889500000,-0.001966667
2012-04-16 22:01,1.833433333,-0.002000000,1.835433333,-0.002000000
2012-04-16 22:00,1.904633333,-0.002000000,1.906633333,-0.002000000
2012-04-16 21:59,1.848066667,-0.001966667,1.850033333,-0.001966667
2012-04-16 21:58,1.799883333,-0.001983333,1.801866667,-0.001983333
2012-04-16 21:57,1.819966667,-0.001950000,1.821916667,-0.001950000
2012-04-16 21:56,1.801933333,-0.001900000,1.803833333,-0.001900000
2012-04-16 21:55,1.859100000,-0.001883333,1.860983333,-0.001883333
2012-04-16 21:54,1.867633333,-0.002000000,1.869633333,-0.002000000
2012-04-16 21:53,1.937350000,-0.001983333,1.939333333,-0.001983333
2012-04-16 21:52,1.825466667,-0.001966667,1.827433333,-0.001966667
2012-04-16 21:51,1.786383333,-0.001983333,1.788366667,-0.001983333
2012-04-16 21:50,1.760900000,-0.001950000,1.762850000,-0.001950000
2012-04-16 21:49,1.788050000,-0.002000000,1.790050000,-0.002000000
2012-04-16 21:48,1.773800000,-0.001983333,1.775783333,-0.001983333
2012-04-16 21:47,1.778000000,-0.002000000,1.780000000,-0.002000000
2012-04-16 21:46,2.212416667,-0.000700000,2.213116667,-0.000700000
2012-04-16 21:45,1.877383333,-0.001333333,1.878716667,-0.001333333
2012-04-16 21:44,1.735366667,-0.001966667,1.737333333,-0.001966667
2012-04-16 21:43,1.675500000,-0.002000000,1.677500000,-0.002000000
2012-04-16 21:42,1.779183333,-0.002000000,1.781183333,-0.002000000
2012-04-16 21:41,1.821533333,-0.001966667,1.823500000,-0.001966667
2012-04-16 21:40,1.862016667,-0.002000000,1.864016667,-0.002000000
2012-04-16 21:39,1.799550000,-0.001966667,1.801516667,-0.001966667
2012-04-16 21:38,1.780766667,-0.001966667,1.782733333,-0.001966667
2012-04-16 21:37,1.753416667,-0.001983333,1.755400000,-0.001983333
2012-04-16 21:36,1.670650000,-0.001983333,1.672633333,-0.001983333
2012-04-16 21:35,1.746416667,-0.002000000,1.748416667,-0.002000000
2012-04-16 21:34,1.795283333,-0.001966667,1.797250000,-0.001966667
2012-04-16 21:33,1.733600000,-0.002000000,1.735600000,-0.002000000
2012-04-16 21:32,1.649866667,-0.001933333,1.651800000,-0.001933333
2012-04-16 21:31,1.652733333,-0.001966667,1.654700000,-0.001966667
2012-04-16 21:30,1.712816667,-0.001983333,1.714800000,-0.001983333
2012-04-16 21:29,1.721716667,-0.002000000,1.723716667,-0.002000000
2012-04-16 21:28,1.765083333,-0.002000000,1.767083333,-0.002000000
2012-04-16 21:27,1.824483333,-0.002000000,1.826483333,-0.002000000
2012-04-16 21:26,1.817933333,-0.001983333,1.819916667,-0.001983333
2012-04-16 21:25,1.908283333,-0.001983333,1.910266667,-0.001983333
2012-04-16 21:24,1.948866667,-0.002000000,1.950866667,-0.002000000
2012-04-16 21:23,1.818133333,-0.002000000,1.820133333,-0.002000000
2012-04-16 21:22,1.711833333,-0.002000000,1.713833333,-0.002000000
2012-04-16 21:21,1.692633333,-0.002000000,1.694633333,-0.002000000
2012-04-16 21:20,1.711200000,-0.002000000,1.713200000,-0.002000000
2012-04-16 21:19,1.716000000,-0.001983333,1.717983333,-0.001983333
2012-04-16 21:18,1.725933333,-0.002000000,1.727933333,-0.002000000
2012-04-16 21:17,1.816966667,-0.002000000,1.818966667,-0.002000000
2012-04-16 21:16,1.772950000,-0.002000000,1.774950000,-0.002000000
2012-04-16 21:15,1.698383333,-0.002000000,1.700383333,-0.002000000
2012-04-16 21:14,1.661216667,-0.002000000,1.663216667,-0.002000000
2012-04-16 21:13,1.703250000,-0.002000000,1.705250000,-0.002000000
2012-04-16 21:12,1.732850000,-0.002000000,1.734850000,-0.002000000
2012-04-16 21:11,1.797500000,-0.001983333,1.799483333,-0.001983333
2012-04-16 21:10,1.802133333,-0.002000000,1.804133333,-0.002000000
2012-04-16 21:09,1.773233333,-0.002000000,1.775233333,-0.002000000
2012-04-16 21:08,1.760166667,-0.002000000,1.762166667,-0.002000000
2012-04-16 21:07,1.662283333,-0.002000000,1.664283333,-0.002000000
2012-04-16 21:06,1.669233333,-0.002000000,1.671233333,-0.002000000
2012-04-16 21:05,1.703850000,-0.002000000,1.705850000,-0.002000000
2012-04-16 21:04,1.944716667,-0.001616667,1.946333333,-0.001616667
2012-04-16 21:03,2.349850000,-0.000650000,2.350500000,-0.000650000
2012-04-16 21:02,2.570800000,-0.002000000,2.572800000,-0.002000000
2012-04-16 21:01,2.927916667,-0.002000000,2.929916667,-0.002000000
2012-04-16 21:00,2.622300000,-0.002000000,2.624300000,-0.002000000
2012-04-16 20:59,2.392983333,-0.002000000,2.394983333,-0.002000000
2012-04-16 20:58,1.503466667,-0.002000000,1.505466667,-0.002000000
2012-04-16 20:57,1.501250000,-0.001983333,1.503233333,-0.001983333
2012-04-16 20:56,1.506350000,-0.001966667,1.508316667,-0.001966667
2012-04-16 20:55,1.489016667,-0.002000000,1.491016667,-0.002000000
2012-04-16 20:54,1.439516667,-0.002000000,1.441516667,-0.002000000
2012-04-16 20:53,1.433700000,-0.002000000,1.435700000,-0.002000000
2012-04-16 20:52,1.434966667,-0.002000000,1.436966667,-0.002000000
2012-04-16 20:51,1.434866667,-0.002000000,1.436866667,-0.002000000
2012-04-16 20:50,1.491600000,-0.001983333,1.493583333,-0.001983333
2012-04-16 20:49,1.566150000,-0.002000000,1.568150000,-0.002000000
2012-04-16 20:48,1.580766667,-0.002000000,1.582766667,-0.002000000
2012-04-16 20:47,1.586866667,-0.002000000,1.588866667,-0.002000000
2012-04-16 20:46,1.588733333,-0.002000000,1.590733333,-0.002000000
2012-04-16 20:45,1.744883333,-0.002000000,1.746883333,-0.002000000
2012-04-16 20:44,1.567200000,-0.002000000,1.569200000,-0.002000000
2012-04-16 20:43,1.237616667,-0.001983333,1.239600000,-0.001983333
2012-04-16 20:42,1.190416667,-0.001966667,1.192383333,-0.001966667
2012-04-16 20:41,1.202416667,-0.001966667,1.204383333,-0.001966667
2012-04-16 20:40,0.920150000,-0.001966667,0.922116667,-0.001966667
2012-04-16 20:39,0.812066667,-0.002000000,0.814066667,-0.002000000
2012-04-16 20:38,0.813466667,-0.002000000,0.815466667,-0.002000000
2012-04-16 20:37,0.815066667,-0.002000000,0.817066667,-0.002000000
2012-04-16 20:36,0.818816667,-0.002000000,0.820816667,-0.002000000
2012-04-16 20:35,0.839383333,-0.002000000,0.841383333,-0.002000000
2012-04-16 20:34,0.766366667,-0.002000000,0.768366667,-0.002000000
2012-04-16 20:33,0.760466667,-0.002000000,0.762466667,-0.002000000
2012-04-16 20:32,0.760283333,-0.002000000,0.762283333,-0.002000000
2012-04-16 20:31,0.760783333,-0.002000000,0.762783333,-0.002000000
2012-04-16 20:30,0.807050000,-0.002000000,0.809050000,-0.002000000
2012-04-16 20:29,0.839983333,-0.002000000,0.841983333,-0.002000000
2012-04-16 20:28,0.802566667,-0.002016667,0.804583333,-0.002016667
2012-04-16 20:27,0.735766667,-0.002000000,0.737766667,-0.002000000
2012-04-16 20:26,0.697300000,-0.002016667,0.699316667,-0.002016667
2012-04-16 20:25,0.659950000,-0.002016667,0.661966667,-0.002016667
2012-04-16 20:24,0.665433333,-0.002050000,0.667483333,-0.002050000
2012-04-16 20:23,0.661216667,-0.002000000,0.663216667,-0.002000000
2012-04-16 20:22,0.981716667,-0.002016667,0.983733333,-0.002016667
2012-04-16 20:21,1.087866667,-0.001216667,1.089083333,-0.001216667
2012-04-16 20:20,0.659750000,-0.000000000,0.659750000,-0.000000000
2012-04-16 20:19,0.659316667,-0.000000000,0.659316667,-0.000000000
2012-04-16 20:18,0.657316667,0.001750000,0.655566667,0.001750000
2012-04-16 20:17,0.658333333,0.003266667,0.655066667,0.003266667
2012-04-16 20:16,0.675300000,0.005466667,0.669833333,0.005466667
2012-04-16 20:15,0.727050000,0.008350000,0.718700000,0.008350000
2012-04-16 20:14,0.690966667,0.011583333,0.679383333,0.011583333
2012-04-16 20:13,0.623416667,0.015416667,0.608000000,0.015416667
2012-04-16 20:12,0.617833333,0.019233333,0.598600000,0.019233333
2012-04-16 20:11,0.550916667,0.022866667,0.528050000,0.022866667
2012-04-16 20:10,0.550783333,0.030600000,0.520183333,0.030600000
2012-04-16 20:09,0.551616667,0.061933333,0.489683333,0.061933333
2012-04-16 20:08,0.571366667,0.086416667,0.484950000,0.086416667
2012-04-16 20:07,0.600616667,0.105566667,0.495050000,0.105566667
2012-04-16 20:06,0.610166667,0.159483333,0.450683333,0.159483333
2012-04-16 20:05,0.613816667,0.261316667,0.352500000,0.261316667
2012-04-16 20:04,0.620366667,0.297416667,0.322950000,0.297416667
2012-04-16 20:03,0.615966667,0.369633333,0.246333333,0.369633333
2012-04-16 20:02,0.616750000,0.409783333,0.206966667,0.409783333
2012-04-16 20:01,0.694000000,0.353716667,0.340283333,0.353716667
2012-04-16 20:00,0.796350000,0.293383333,0.502966667,0.293383333
2012-04-16 19:59,0.799350000,0.378000000,0.421350000,0.378000000
2012-04-16 19:58,0.815800000,0.472483333,0.343316667,0.472483333
2012-04-16 19:57,0.729383333,0.511250000,0.218133333,0.511250000
2012-04-16 19:56,0.804750000,0.515450000,0.289300000,0.515450000
2012-04-16 19:55,0.626516667,0.548566667,0.077950000,0.548566667
2012-04-16 19:54,0.636233333,0.574700000,0.061533333,0.574700000
2012-04-16 19:53,0.591266667,0.582350000,0.008916667,0.582350000
2012-04-16 19:52,0.563616667,0.605550000,-0.041933333,0.605550000
2012-04-16 19:51,0.564116667,0.621533333,-0.057416667,0.621533333
2012-04-16 19:50,0.557500000,0.637083333,-0.079583333,0.637083333
2012-04-16 19:49,0.556816667,0.653583333,-0.096766667,0.653583333
2012-04-16 19:48,0.556650000,0.673583333,-0.116933333,0.673583333
2012-04-16 19:47,0.609566667,0.688666667,-0.079100000,0.688666667
2012-04-16 19:46,0.632200000,0.695933333,-0.063733333,0.695933333
2012-04-16 19:45,0.632283333,0.707250000,-0.074966667,0.707250000
2012-04-16 19:44,0.645050000,0.712500000,-0.067450000,0.712500000
2012-04-16 19:43,0.598466667,0.723450000,-0.124983333,0.723450000
2012-04-16 19:42,0.565033333,0.736816667,-0.171783333,0.736816667
2012-04-16 19:41,0.571566667,0.758333333,-0.186766667,0.758333333
2012-04-16 19:40,0.585550000,0.785666667,-0.200116667,0.785666667
2012-04-16 19:39,0.568450000,0.805166667,-0.236716667,0.805166667
2012-04-16 19:38,0.559216667,0.816783333,-0.257566667,0.816783333
2012-04-16 19:37,0.835650000,0.831800000,0.003850000,0.831800000
2012-04-16 19:36,4.129450000,0.850200000,3.279250000,0.850200000
2012-04-16 19:35,5.388416667,0.866866667,4.521550000,0.866866667
2012-04-16 19:34,5.274983333,0.881516667,4.393466667,0.881516667
2012-04-16 19:33,1.503266667,0.902083333,0.601183333,0.902083333
2012-04-16 19:32,0.738866667,0.924500000,-0.185633333,0.924500000
2012-04-16 19:31,0.806000000,0.944583333,-0.138583333,0.944583333
2012-04-16 19:30,0.759000000,0.963800000,-0.204800000,0.963800000
2012-04-16 19:29,0.613833333,0.977183333,-0.363350000,0.977183333
2012-04-16 19:28,0.560300000,0.960700000,-0.400400000,0.960700000
2012-04-16 19:27,0.634766667,0.767400000,-0.132633333,0.767400000
2012-04-16 19:26,0.699733333,0.519350000,0.180383333,0.519350000
2012-04-16 19:25,0.703383333,0.638566667,0.064816667,0.638566667
2012-04-16 19:24,0.707350000,0.372500000,0.334850000,0.372500000
2012-04-16 19:23,0.703116667,0.370900000,0.332216667,0.370900000
2012-04-16 19:22,0.702150000,0.314850000,0.387300000,0.314850000
2012-04-16 19:21,0.704400000,0.210550000,0.493850000,0.210550000
2012-04-16 19:20,0.707833333,0.212300000,0.495533333,0.212300000
2012-04-16 19:19,0.708350000,0.217350000,0.491000000,0.217350000
2012-04-16 19:18,0.773000000,0.221616667,0.551383333,0.221616667
2012-04-16 19:17,0.781533333,0.219333333,0.562200000,0.219333333
2012-04-16 19:16,0.786016667,0.215800000,0.570216667,0.215800000
2012-04-16 19:15,0.813483333,0.212266667,0.601216667,0.212266667
2012-04-16 19:14,0.728866667,0.209533333,0.519333333,0.209533333
2012-04-16 19:13,0.728250000,0.206616667,0.521633333,0.206616667
2012-04-16 19:12,0.679700000,0.203950000,0.475750000,0.203950000
2012-04-16 19:11,0.661383333,0.204900000,0.456483333,0.204900000
2012-04-16 19:10,0.663450000,0.208000000,0.455450000,0.208000000
2012-04-16 19:09,0.664383333,0.210983333,0.453400000,0.210983333
2012-04-16 19:08,0.664316667,0.213716667,0.450600000,0.213716667
2012-04-16 19:07,0.665766667,0.218133333,0.447633333,0.218133333
2012-04-16 19:06,0.671333333,0.225566667,0.445766667,0.225566667
2012-04-16 19:05,0.634233333,0.235083333,0.399150000,0.235083333
2012-04-16 19:04,0.604366667,0.247783333,0.356583333,0.247783333
2012-04-16 19:03,0.633016667,0.287616667,0.345400000,0.287616667
2012-04-16 19:02,0.637350000,0.774950000,-0.137600000,0.774950000
2012-04-16 19:01,0.638150000,0.403750000,0.234400000,0.403750000
2012-04-16 19:00,0.601100000,0.310216667,0.290883333,0.310216667
2012-04-16 18:59,0.557116667,0.328350000,0.228766667,0.328350000
2012-04-16 18:58,0.561483333,0.601850000,-0.040366667,0.601850000
2012-04-16 18:57,0.561250000,0.603866667,-0.042616667,0.603866667
2012-04-16 18:56,0.565750000,0.944066667,-0.378316667,0.944066667
2012-04-16 18:55,0.590766667,1.287050000,-0.696283333,1.287050000
2012-04-16 18:54,1.307000000,1.320300000,-0.013300000,1.320300000
2012-04-16 18:53,0.571050000,1.292483333,-0.721433333,1.292483333
2012-04-16 18:52,0.565433333,1.131433333,-0.566000000,1.131433333
2012-04-16 18:51,0.557866667,0.989716667,-0.431850000,0.989716667
2012-04-16 18:50,0.567333333,0.806150000,-0.238816667,0.806150000
2012-04-16 18:49,0.620916667,0.414050000,0.206866667,0.414050000
2012-04-16 18:48,0.623366667,0.633966667,-0.010600000,0.633966667
2012-04-16 18:47,0.640266667,1.401783333,-0.761516667,1.401783333
2012-04-16 18:46,0.661600000,1.171500000,-0.509900000,1.171500000
2012-04-16 18:45,0.616933333,1.316016667,-0.699083333,1.316016667
2012-04-16 18:44,0.623666667,1.402700000,-0.779033333,1.402700000
2012-04-16 18:43,0.620366667,1.447600000,-0.827233333,1.447600000
2012-04-16 18:42,0.621216667,1.503183333,-0.881966667,1.503183333
2012-04-16 18:41,0.622500000,1.548033333,-0.925533333,1.548033333
2012-04-16 18:40,0.617333333,1.536250000,-0.918916667,1.536250000
2012-04-16 18:39,0.619633333,1.584383333,-0.964750000,1.584383333
2012-04-16 18:38,0.620333333,1.611233333,-0.990900000,1.611233333
2012-04-16 18:37,0.622250000,1.649183333,-1.026933333,1.649183333
2012-04-16 18:36,0.621983333,1.570383333,-0.948400000,1.570383333
2012-04-16 18:35,0.682700000,1.593600000,-0.910900000,1.593600000
2012-04-16 18:34,0.693883333,0.807100000,-0.113216667,0.807100000
2012-04-16 18:33,0.685700000,0.481133333,0.204566667,0.481133333
2012-04-16 18:32,0.723900000,0.530916667,0.192983333,0.530916667
2012-04-16 18:31,0.548383333,0.371850000,0.176533333,0.371850000
2012-04-16 18:30,0.551600000,0.482050000,0.069550000,0.482050000
2012-04-16 18:29,0.559733333,1.206883333,-0.647150000,1.206883333
2012-04-16 18:28,0.564700000,1.576850000,-1.012150000,1.576850000
2012-04-16 18:27,0.565800000,1.594100000,-1.028300000,1.594100000
2012-04-16 18:26,0.565500000,1.585766667,-1.020266667,1.585766667
2012-04-16 18:25,0.565133333,1.531916667,-0.966783333,1.531916667
2012-04-16 18:24,0.562766667,1.024816667,-0.462050000,1.024816667
2012-04-16 18:23,0.550716667,0.324350000,0.226366667,0.324350000
2012-04-16 18:22,0.548683333,0.256033333,0.292650000,0.256033333
2012-04-16 18:21,0.580150000,0.281933333,0.298216667,0.281933333
2012-04-16 18:20,0.627883333,1.017600000,-0.389716667,1.017600000
2012-04-16 18:19,0.636750000,1.659483333,-1.022733333,1.659483333
2012-04-16 18:18,0.641333333,1.672766667,-1.031433333,1.672766667
2012-04-16 18:17,0.611966667,1.690333333,-1.078366667,1.690333333
2012-04-16 18:16,0.568983333,1.676300000,-1.107316667,1.676300000
2012-04-16 18:15,0.567316667,1.688733333,-1.121416667,1.688733333
2012-04-16 18:14,0.863950000,1.728433333,-0.864483333,1.728433333
2012-04-16 18:13,1.005500000,1.747133333,-0.741633333,1.747133333
2012-04-16 18:12,0.566500000,1.730183333,-1.163683333,1.730183333
2012-04-16 18:11,0.565216667,1.658700000,-1.093483333,1.658700000
2012-04-16 18:10,0.565383333,1.554666667,-0.989283333,1.554666667
2012-04-16 18:09,0.557466667,0.638150000,-0.080683333,0.638150000
2012-04-16 18:08,0.557450000,0.295116667,0.262333333,0.295116667
2012-04-16 18:07,0.556483333,0.314850000,0.241633333,0.314850000
2012-04-16 18:06,0.626533333,0.585150000,0.041383333,0.585150000
2012-04-16 18:05,0.654583333,0.352466667,0.302116667,0.352466667
2012-04-16 18:04,0.693766667,1.231816667,-0.538050000,1.231816667
2012-04-16 18:03,0.699233333,0.774166667,-0.074933333,0.774166667
2012-04-16 18:02,0.610766667,0.446383333,0.164383333,0.446383333
2012-04-16 18:01,0.610216667,0.309933333,0.300283333,0.309933333
2012-04-16 18:00,0.660200000,0.347216667,0.312983333,0.347216667
2012-04-16 17:59,0.706866667,0.409200000,0.297666667,0.409200000
2012-04-16 17:58,0.725966667,1.719550000,-0.993583333,1.719550000
2012-04-16 17:57,0.727100000,1.763066667,-1.035966667,1.763066667
2012-04-16 17:56,0.728016667,1.743733333,-1.015716667,1.743733333
2012-04-16 17:55,0.728950000,1.673450000,-0.944500000,1.673450000
2012-04-16 17:54,0.746083333,1.602033333,-0.855950000,1.602033333
2012-04-16 17:53,0.727000000,1.355550000,-0.628550000,1.355550000
2012-04-16 17:52,0.766666667,1.581000000,-0.814333333,1.581000000
2012-04-16 17:51,0.807883333,1.810133333,-1.002250000,1.810133333
2012-04-16 17:50,0.755933333,1.881050000,-1.125116667,1.881050000
2012-04-16 17:49,0.746883333,1.949316667,-1.202433333,1.949316667
2012-04-16 17:48,0.708933333,1.983066667,-1.274133333,1.983066667
2012-04-16 17:47,0.676450000,1.946383333,-1.269933333,1.946383333
2012-04-16 17:46,0.662800000,0.633233333,0.029566667,0.633233333
2012-04-16 17:45,0.665650000,0.844533333,-0.178883333,0.844533333
2012-04-16 17:44,0.687666667,2.047850000,-1.360183333,2.047850000
2012-04-16 17:43,0.679066667,1.849883333,-1.170816667,1.849883333
2012-04-16 17:42,0.672216667,1.258666667,-0.586450000,1.258666667
2012-04-16 17:41,0.666850000,0.552766667,0.114083333,0.552766667
2012-04-16 17:40,0.665983333,0.465683333,0.200300000,0.465683333
2012-04-16 17:39,0.628916667,0.458233333,0.170683333,0.458233333
2012-04-16 17:38,0.604250000,0.463300000,0.140950000,0.463300000
